"","secid","date","exdate","cp_flag","strike_price","best_bid","best_offer","volume","open_interest","impl_volatility","delta","gamma","vega","theta","optionid","am_settlement","contract_size","forward_price","index_flag","issuer","exercise_style","SPOT","moneyness","price","TM","TTM","interest","own_impvol"
"25062",108105,2019-01-09,2019-03-15,"C",2815,4.8,5.1,211,3373,0.136306,0.076331,0.000972,155.1941,-62.52094,126800202,1,100,2590.31934,1,"CBOE S&P 500 INDEX","E",2584.96,0.918280639431616,4.95,65,45,2.65468682142857,0.131700237327316
"25064",108105,2019-01-09,2019-03-15,"C",2825,4.1,4.4,1018,15553,0.135907,0.06722,0.000884,140.7793,-56.49839,118526874,1,100,2590.31934,1,"CBOE S&P 500 INDEX","E",2584.96,0.915030088495575,4.25,65,45,2.65468682142857,0.131403850668972
"25069",108105,2019-01-09,2019-03-15,"C",2850,2.7,2.9,301,29814,0.134409,0.047403,0.000679,106.9228,-42.35408,118526875,1,100,2590.31934,1,"CBOE S&P 500 INDEX","E",2584.96,0.90700350877193,2.8,65,45,2.65468682142857,0.130154191535795
"25313",108105,2019-01-09,2019-04-18,"C",2575,105.1,106.3,2117,655,0.181613,0.546688,0.001621,528.2536,-192.9998,127262047,1,100,2593.411379,1,"CBOE S&P 500 INDEX","E",2584.96,1.00386796116505,105.7,99,69,2.68738842857143,0.168803109410576
"25328",108105,2019-01-09,2019-04-18,"C",2650,64.5,65.5,989,2672,0.167931,0.417308,0.00173,521.2292,-174.3709,127262062,1,100,2593.411379,1,"CBOE S&P 500 INDEX","E",2584.96,0.975456603773585,65,99,69,2.68738842857143,0.157816171079923
"25346",108105,2019-01-09,2019-04-18,"C",2750,26.8,27.2,1962,2507,0.150439,0.236951,0.001529,412.7525,-122.3555,127262077,1,100,2593.411379,1,"CBOE S&P 500 INDEX","E",2584.96,0.939985454545455,27,99,69,2.68738842857143,0.142926956484172
"25415",108105,2019-01-09,2019-06-21,"C",2550,149,150.1,1526,6863,0.183124,0.582327,0.001227,666.583,-152.0905,116364770,1,100,2599.196223,1,"CBOE S&P 500 INDEX","E",2584.96,1.01370980392157,149.55,163,113,2.70885786813187,0.166811557029215
"25419",108105,2019-01-09,2019-06-21,"C",2650,92.5,93.4,228,20493,0.168876,0.45095,0.001354,677.9959,-140.893,116364774,1,100,2599.196223,1,"CBOE S&P 500 INDEX","E",2584.96,0.975456603773585,92.95,163,113,2.70885786813187,0.156444581026231
"25422",108105,2019-01-09,2019-06-21,"C",2725,59,59.8,300,11160,0.158337,0.344043,0.001344,631.2488,-121.9941,116364777,1,100,2599.196223,1,"CBOE S&P 500 INDEX","E",2584.96,0.948609174311927,59.4,163,113,2.70885786813187,0.14810095994594
"25425",108105,2019-01-09,2019-06-21,"C",2800,33.9,34.6,1966,25824,0.148156,0.238965,0.001212,532.5182,-95.59575,116364780,1,100,2599.196223,1,"CBOE S&P 500 INDEX","E",2584.96,0.9232,34.25,163,113,2.70885786813187,0.139665884294084
"25427",108105,2019-01-09,2019-06-21,"C",2850,22.1,22.4,1758,19612,0.141974,0.17591,0.001055,444.3157,-76.08794,117935010,1,100,2599.196223,1,"CBOE S&P 500 INDEX","E",2584.96,0.90700350877193,22.25,163,113,2.70885786813187,0.134437383475112
"25598",108105,2019-01-09,2019-01-25,"C",2500,98.1,99.7,111,3852,0.201927,0.793988,0.002602,153.8954,-372.8264,126868106,0,100,2586.110171,1,"CBOE S&P 500 INDEX","E",2584.96,1.033984,98.9,16,11,2.48606625,0.193532033333128
"25614",108105,2019-01-09,2019-01-25,"C",2580,39.6,40.4,365,779,0.171075,0.533108,0.004291,215.0141,-432.5533,126868122,0,100,2586.110171,1,"CBOE S&P 500 INDEX","E",2584.96,1.00192248062015,40,16,11,2.48606625,0.167290249519697
"25623",108105,2019-01-09,2019-01-25,"C",2625,17.4,17.8,1242,5222,0.154114,0.327426,0.004327,195.3064,-351.4738,126868131,0,100,2586.110171,1,"CBOE S&P 500 INDEX","E",2584.96,0.984746666666667,17.6,16,11,2.48606625,0.151648408929132
"25626",108105,2019-01-09,2019-01-25,"C",2640,12.2,12.6,683,161,0.148894,0.258975,0.004016,175.1379,-303.9261,126868134,0,100,2586.110171,1,"CBOE S&P 500 INDEX","E",2584.96,0.979151515151515,12.4,16,11,2.48606625,0.146748804070052
"25630",108105,2019-01-09,2019-01-25,"C",2660,7.2,7.5,210,239,0.143329,0.17769,0.003355,140.8306,-234.7147,126868138,0,100,2586.110171,1,"CBOE S&P 500 INDEX","E",2584.96,0.971789473684211,7.35,16,11,2.48606625,0.141534672108623
"25639",108105,2019-01-09,2019-01-25,"C",2705,1.85,2,168,152,0.137341,0.060684,0.001617,65.03629,-103.426,126868147,0,100,2586.110171,1,"CBOE S&P 500 INDEX","E",2584.96,0.95562292051756,1.925,16,11,2.48606625,0.136081544486348
"25826",108105,2019-01-09,2019-01-28,"C",2625,18.8,19.4,113,1810,0.148092,0.336184,0.004175,215.0581,-314.366,127164980,0,100,2586.343347,1,"CBOE S&P 500 INDEX","E",2584.96,0.984746666666667,19.1,19,12,2.499036,0.152047646473901
"25950",108105,2019-01-09,2019-01-30,"C",2630,19.7,20.3,122,687,0.151743,0.329687,0.003846,224.3462,-304.1809,127371697,0,100,2586.501872,1,"CBOE S&P 500 INDEX","E",2584.96,0.982874524714829,20,21,14,2.5076825,0.151324012455272
"26087",108105,2019-01-09,2019-01-31,"C",2525,84.2,85.2,202,563,0.19125,0.703629,0.002844,219.0289,-364.2929,121503666,0,100,2586.582058,1,"CBOE S&P 500 INDEX","E",2584.96,1.02374653465347,84.7,22,15,2.51200575,0.185046193379818
"26092",108105,2019-01-09,2019-01-31,"C",2550,65.9,66.8,279,5874,0.182317,0.63274,0.003251,238.6994,-376.3645,121503667,0,100,2586.582058,1,"CBOE S&P 500 INDEX","E",2584.96,1.01370980392157,66.35,22,15,2.51200575,0.177387234347042
"26102",108105,2019-01-09,2019-01-31,"C",2600,34.9,35.6,103,10500,0.164066,0.456468,0.003806,251.4757,-353.6529,121503672,0,100,2586.582058,1,"CBOE S&P 500 INDEX","E",2584.96,0.994215384615385,35.25,22,15,2.51200575,0.160966980795885
"26107",108105,2019-01-09,2019-01-31,"C",2625,23.2,23.7,258,7598,0.155869,0.356811,0.003768,236.555,-314.8775,121503675,0,100,2586.582058,1,"CBOE S&P 500 INDEX","E",2584.96,0.984746666666667,23.45,22,15,2.51200575,0.153424812759396
"26117",108105,2019-01-09,2019-01-31,"C",2675,7.9,8.2,252,1259,0.141298,0.170502,0.002826,160.8469,-192.9187,121503681,0,100,2586.582058,1,"CBOE S&P 500 INDEX","E",2584.96,0.966340186915888,8.05,22,15,2.51200575,0.139786169808978
"26122",108105,2019-01-09,2019-01-31,"C",2700,4.1,4.3,1127,4530,0.136547,0.103136,0.002071,113.8812,-131.6648,121503684,0,100,2586.582058,1,"CBOE S&P 500 INDEX","E",2584.96,0.957392592592593,4.2,22,15,2.51200575,0.135356298641345
"26125",108105,2019-01-09,2019-01-31,"C",2715,2.75,2.9,290,171,0.135268,0.07452,0.001641,89.37712,-102.2248,124653580,0,100,2586.582058,1,"CBOE S&P 500 INDEX","E",2584.96,0.952103130755064,2.825,22,15,2.51200575,0.134232339897458
"26128",108105,2019-01-09,2019-01-31,"C",2730,1.8,1.95,205,427,0.134467,0.052768,0.001261,68.30652,-77.56584,121503688,0,100,2586.582058,1,"CBOE S&P 500 INDEX","E",2584.96,0.946871794871795,1.875,22,15,2.51200575,0.133564855457086
"26152",108105,2019-01-09,2019-01-31,"C",2850,0.15,0.25,2000,8322,0.157072,0.006281,0.000178,11.23571,-14.80393,121503702,0,100,2586.582058,1,"CBOE S&P 500 INDEX","E",2584.96,0.90700350877193,0.2,22,15,2.51200575,0.156796216066769
"26356",108105,2019-01-09,2019-02-01,"C",2580,47.7,48.6,357,1594,0.173245,0.531806,0.003534,257.7818,-367.5184,127011059,0,100,2586.662858,1,"CBOE S&P 500 INDEX","E",2584.96,1.00192248062015,48.15,23,16,2.516329,0.167556128904746
"26364",108105,2019-01-09,2019-02-01,"C",2620,26.8,27.3,101,183,0.159793,0.382042,0.003676,247.3094,-323.2097,127011067,0,100,2586.662858,1,"CBOE S&P 500 INDEX","E",2584.96,0.986625954198473,27.05,23,16,2.516329,0.155434859406206
"26371",108105,2019-01-09,2019-02-01,"C",2655,13.8,14.2,260,206,0.148765,0.248149,0.003278,205.2995,-248.6901,127011074,0,100,2586.662858,1,"CBOE S&P 500 INDEX","E",2584.96,0.973619585687382,14,23,16,2.516329,0.14527113802061
"26385",108105,2019-01-09,2019-02-01,"C",2725,2.5,2.65,165,575,0.136922,0.066923,0.001459,84.13752,-93.15392,127011088,0,100,2586.662858,1,"CBOE S&P 500 INDEX","E",2584.96,0.948609174311927,2.575,23,16,2.516329,0.134479390036294
"26395",108105,2019-01-09,2019-02-01,"C",2775,0.7,0.85,14144,9855,0.139349,0.02318,0.000606,35.58551,-39.95375,127011098,0,100,2586.662858,1,"CBOE S&P 500 INDEX","E",2584.96,0.931517117117117,0.775,23,16,2.516329,0.137246875407189
"26560",108105,2019-01-09,2019-02-04,"C",2650,16.4,17,103,1790,0.146136,0.274534,0.003305,229.8898,-242.8988,127360136,0,100,2586.908952,1,"CBOE S&P 500 INDEX","E",2584.96,0.975456603773585,16.7,26,17,2.52929875,0.147127135490255
"26564",108105,2019-01-09,2019-02-04,"C",2750,1.5,1.7,227,262,0.132432,0.043399,0.001007,63.50008,-60.17417,127360138,0,100,2586.908952,1,"CBOE S&P 500 INDEX","E",2584.96,0.939985454545455,1.6,26,17,2.52929875,0.134350743643102
"26814",108105,2019-01-09,2019-02-08,"C",2580,54.1,55,807,161,0.172471,0.531811,0.003107,294.3152,-322.1887,127095414,0,100,2587.245695,1,"CBOE S&P 500 INDEX","E",2584.96,1.00192248062015,54.55,30,21,2.54659175,0.165482359802003
"26823",108105,2019-01-09,2019-02-08,"C",2625,30.4,30.9,820,4584,0.158398,0.383032,0.003249,282.6097,-282.1856,127095423,0,100,2587.245695,1,"CBOE S&P 500 INDEX","E",2584.96,0.984746666666667,30.65,30,21,2.54659175,0.152975985195666
"26843",108105,2019-01-09,2019-02-08,"C",2725,4.3,4.6,107,1078,0.136348,0.095402,0.001677,125.6071,-106.723,127095443,0,100,2587.245695,1,"CBOE S&P 500 INDEX","E",2584.96,0.948609174311927,4.45,30,21,2.54659175,0.132992417293833
"26856",108105,2019-01-09,2019-02-08,"C",2800,0.8,0.95,402,118,0.137193,0.023294,0.000542,40.8077,-34.68303,127095456,0,100,2587.245695,1,"CBOE S&P 500 INDEX","E",2584.96,0.9232,0.875,30,21,2.54659175,0.134434857044239
"27250",108105,2019-01-09,2019-02-15,"C",2500,116,117,328,262,0.196338,0.719262,0.002079,276.4728,-285.3418,124460203,0,100,2587.865453,1,"CBOE S&P 500 INDEX","E",2584.96,1.033984,116.5,37,26,2.57942809090909,0.184078777358109
"27284",108105,2019-01-09,2019-02-15,"C",2670,19.2,19.6,199,1381,0.150318,0.264304,0.002642,269.0163,-206.5282,124460237,0,100,2587.865453,1,"CBOE S&P 500 INDEX","E",2584.96,0.968149812734082,19.4,37,26,2.57942809090909,0.145111572390831
"27300",108105,2019-01-09,2019-02-15,"C",2750,4.3,4.5,104,364,0.137625,0.086013,0.001386,129.1613,-90.02875,124460253,0,100,2587.865453,1,"CBOE S&P 500 INDEX","E",2584.96,0.939985454545455,4.4,37,26,2.57942809090909,0.133788906302331
"27528",108105,2019-01-09,2019-02-22,"C",2690,17.1,17.6,314,18466,0.146459,0.231999,0.002319,273.6279,-172.5843,127405352,0,100,2588.503616,1,"CBOE S&P 500 INDEX","E",2584.96,0.960951672862454,17.35,44,30,2.60766707142857,0.143535866386775
"27530",108105,2019-01-09,2019-02-22,"C",2725,9.4,9.8,322,2054,0.139989,0.15054,0.001859,209.6367,-125.8948,127371745,0,100,2588.503616,1,"CBOE S&P 500 INDEX","E",2584.96,0.948609174311927,9.6,44,30,2.60766707142857,0.137617947989777
"27533",108105,2019-01-09,2019-02-22,"C",2800,2.2,2.45,302,2467,0.133721,0.047531,0.000825,88.86081,-50.62119,127336978,0,100,2588.503616,1,"CBOE S&P 500 INDEX","E",2584.96,0.9232,2.325,44,30,2.60766707142857,0.132143279129188
"27694",108105,2019-01-09,2019-02-28,"C",2650,34.2,34.7,204,11467,0.155696,0.353089,0.002491,355.0407,-211.3583,121955358,0,100,2589.034859,1,"CBOE S&P 500 INDEX","E",2584.96,0.975456603773585,34.45,50,34,2.62110128571429,0.151762456110329
"27730",108105,2019-01-09,2019-02-28,"C",2830,1.7,1.9,113,2971,0.132248,0.036362,0.00063,76.2493,-37.83962,121955380,0,100,2589.034859,1,"CBOE S&P 500 INDEX","E",2584.96,0.913413427561838,1.8,50,34,2.62110128571429,0.130816235099374
"28379",108105,2019-01-09,2019-03-29,"C",2600,79.6,80.6,279,2600,0.175758,0.4991,0.001881,478.2417,-207.5367,119748046,0,100,2591.69042,1,"CBOE S&P 500 INDEX","E",2584.96,0.994215384615385,80.1,79,55,2.67266028571429,0.166219041004974
"28419",108105,2019-01-09,2019-03-29,"C",2800,10.1,10.4,1023,9599,0.14082,0.125231,0.001216,247.6409,-84.17573,119748054,0,100,2591.69042,1,"CBOE S&P 500 INDEX","E",2584.96,0.9232,10.25,79,55,2.67266028571429,0.136012645815356
"29256",108105,2019-01-09,2019-06-28,"C",2800,36.5,37.3,102,1790,0.149163,0.247373,0.001197,555.6756,-95.9017,120968962,0,100,2599.916574,1,"CBOE S&P 500 INDEX","E",2584.96,0.9232,36.9,170,118,2.70996340659341,0.140761277261698
"48742",108105,2019-01-16,2019-02-15,"C",2580,67.3,68.6,416,4237,0.159518,0.635282,0.003188,276.5427,-291.4203,124459597,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,1.01399224806202,67.95,30,21,2.5410905,0.147528256450529
"48748",108105,2019-01-16,2019-02-15,"C",2610,47.3,48.1,498,8668,0.148529,0.536933,0.003622,292.5013,-285.3212,124459603,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,1.00233716475096,47.7,30,21,2.5410905,0.13849840595828
"48750",108105,2019-01-16,2019-02-15,"C",2620,41.4,42.1,1325,4648,0.145354,0.500261,0.003717,293.8076,-279.9266,124459605,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.998511450381679,41.75,30,21,2.5410905,0.135882944311816
"48752",108105,2019-01-16,2019-02-15,"C",2630,35.9,36.6,553,1277,0.142452,0.462203,0.003776,292.5296,-272.6249,124459607,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.994714828897338,36.25,30,21,2.5410905,0.133494532678406
"48754",108105,2019-01-16,2019-02-15,"C",2640,30.8,31.4,345,1251,0.139417,0.42299,0.003804,288.394,-262.5799,124459609,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.99094696969697,31.1,30,21,2.5410905,0.130939409437045
"48756",108105,2019-01-16,2019-02-15,"C",2650,26.2,26.8,2337,41548,0.136891,0.383457,0.003779,281.2871,-251.0228,124459611,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.987207547169811,26.5,30,21,2.5410905,0.128845017612975
"48758",108105,2019-01-16,2019-02-15,"C",2660,22.1,22.6,334,4700,0.134511,0.344003,0.003708,271.179,-237.3948,124459613,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.983496240601504,22.35,30,21,2.5410905,0.12686105321965
"48760",108105,2019-01-16,2019-02-15,"C",2670,18.4,18.9,427,3965,0.132281,0.3052,0.003589,258.1902,-221.9214,124459615,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.979812734082397,18.65,30,21,2.5410905,0.124992579514068
"48762",108105,2019-01-16,2019-02-15,"C",2680,15.2,15.7,326,1163,0.130439,0.268023,0.003423,242.7688,-205.4426,124459617,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.97615671641791,15.45,30,21,2.5410905,0.123473001863986
"48764",108105,2019-01-16,2019-02-15,"C",2690,12.5,12.9,544,1639,0.128889,0.232964,0.003216,225.3885,-188.1897,124459619,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.972527881040892,12.7,30,21,2.5410905,0.122210100987111
"48766",108105,2019-01-16,2019-02-15,"C",2700,10.2,10.5,5477,19767,0.127542,0.200356,0.002978,206.5613,-170.429,124459621,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.968925925925926,10.35,30,21,2.5410905,0.121120295061732
"48768",108105,2019-01-16,2019-02-15,"C",2710,8.2,8.5,511,5927,0.126303,0.170365,0.00272,186.7746,-152.4088,124459623,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.965350553505535,8.35,30,21,2.5410905,0.120115671263976
"48770",108105,2019-01-16,2019-02-15,"C",2720,6.6,6.9,373,707,0.125657,0.144176,0.002449,167.3584,-135.696,124459625,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.961801470588235,6.75,30,21,2.5410905,0.119664386373405
"48772",108105,2019-01-16,2019-02-15,"C",2730,5.3,5.6,370,4367,0.125341,0.121337,0.00218,148.6096,-120.0492,124459627,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.958278388278388,5.45,30,21,2.5410905,0.119515311697329
"48774",108105,2019-01-16,2019-02-15,"C",2740,4.3,4.6,303,864,0.125698,0.102386,0.001926,131.6106,-106.4985,124459629,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.95478102189781,4.45,30,21,2.5410905,0.120000337018204
"48776",108105,2019-01-16,2019-02-15,"C",2750,3.5,3.7,11419,31597,0.125937,0.085626,0.001684,115.3424,-93.41511,124459631,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.951309090909091,3.6,30,21,2.5410905,0.120359455150272
"48778",108105,2019-01-16,2019-02-15,"C",2760,2.85,3,606,23243,0.126475,0.071595,0.001464,100.7094,-81.83296,124459633,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.94786231884058,2.925,30,21,2.5410905,0.120995853876622
"48780",108105,2019-01-16,2019-02-15,"C",2770,2.3,2.45,1350,5131,0.127115,0.05969,0.001265,87.46211,-71.36405,124459635,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.944440433212996,2.375,30,21,2.5410905,0.121720687823377
"48782",108105,2019-01-16,2019-02-15,"C",2780,1.85,2.05,959,20998,0.128134,0.050041,0.001092,76.0828,-62.52435,124459637,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.941043165467626,1.95,30,21,2.5410905,0.122803725804407
"48785",108105,2019-01-16,2019-02-15,"C",2795,1.4,1.55,368,265,0.130136,0.038759,0.000875,61.92126,-51.62138,124459640,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.935992844364937,1.475,30,21,2.5410905,0.124870683046619
"48787",108105,2019-01-16,2019-02-15,"C",2805,1.15,1.35,501,248,0.131949,0.033139,0.000759,54.46398,-46.00367,124459642,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.932655971479501,1.25,30,21,2.5410905,0.12670204625158
"48789",108105,2019-01-16,2019-02-15,"C",2815,1,1.15,284,5967,0.134052,0.02863,0.000662,48.25413,-41.37997,124459644,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.929342806394316,1.075,30,21,2.5410905,0.128808704657797
"48791",108105,2019-01-16,2019-02-15,"C",2825,0.85,1,334,13366,0.136111,0.024742,0.000577,42.71598,-37.1704,124459646,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.926053097345133,0.925,30,21,2.5410905,0.130869493725819
"48793",108105,2019-01-16,2019-02-15,"C",2835,0.7,0.9,283,9529,0.138226,0.021463,0.000504,37.89557,-33.46877,124459648,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.922786596119929,0.8,30,21,2.5410905,0.132979882771497
"48795",108105,2019-01-16,2019-02-15,"C",2845,0.65,0.8,278,451,0.141257,0.019292,0.000451,34.62165,-31.23008,124459650,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.919543057996485,0.725,30,21,2.5410905,0.135971592116302
"48797",108105,2019-01-16,2019-02-15,"C",2855,0.55,0.7,276,430,0.143177,0.016699,0.000393,30.61232,-27.97492,124459652,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.916322241681261,0.625,30,21,2.5410905,0.137887065028637
"48799",108105,2019-01-16,2019-02-15,"C",2865,0.5,0.65,275,282,0.146362,0.0152,0.000355,28.24071,-26.36869,124459654,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.913123909249564,0.575,30,21,2.5410905,0.141022685773975
"48801",108105,2019-01-16,2019-02-15,"C",2875,0.45,0.6,273,6915,0.149316,0.013763,0.000319,25.92711,-24.68589,124459656,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.909947826086956,0.525,30,21,2.5410905,0.143933457904204
"48803",108105,2019-01-16,2019-02-15,"C",2885,0.4,0.55,272,333,0.152015,0.01238,0.000286,23.65957,-22.92455,124459658,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.906793760831889,0.475,30,21,2.5410905,0.146595978725134
"48805",108105,2019-01-16,2019-02-15,"C",2895,0.35,0.5,270,165,0.154428,0.011044,0.000255,21.426,-21.08169,124459660,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.903661485319516,0.425,30,21,2.5410905,0.148979212462708
"48807",108105,2019-01-16,2019-02-15,"C",2905,0.3,0.45,267,371,0.15651,0.009746,0.000226,19.2137,-19.15299,124459662,1,100,2618.043467,1,"CBOE S&P 500 INDEX","E",2616.1,0.900550774526678,0.375,30,21,2.5410905,0.151041082012125
"49020",108105,2019-01-16,2019-03-15,"C",2475,167.8,169.5,246,22818,0.188024,0.787573,0.001481,297.581,-195.7976,118526860,1,100,2620.28308,1,"CBOE S&P 500 INDEX","E",2616.1,1.0570101010101,168.65,58,40,2.62792175,0.167596160154235
"49025",108105,2019-01-16,2019-03-15,"C",2500,147.1,148.9,433,45670,0.181673,0.753154,0.001669,324.1555,-204.8252,118526861,1,100,2620.28308,1,"CBOE S&P 500 INDEX","E",2616.1,1.04644,148,58,40,2.62792175,0.16383801310911
"49035",108105,2019-01-16,2019-03-15,"C",2550,108.6,110,250,21467,0.169312,0.668292,0.002064,373.4771,-217.4769,118526863,1,100,2620.28308,1,"CBOE S&P 500 INDEX","E",2616.1,1.02592156862745,109.3,58,40,2.62792175,0.1555902560681
"49039",108105,2019-01-16,2019-03-15,"C",2570,94.2,95.7,280,12541,0.164352,0.628033,0.002217,389.4979,-219.2763,126800163,1,100,2620.28308,1,"CBOE S&P 500 INDEX","E",2616.1,1.01793774319066,94.95,58,40,2.62792175,0.151956954870218
"49045",108105,2019-01-16,2019-03-15,"C",2600,74.5,75.3,17403,35015,0.156916,0.560706,0.002423,406.4082,-217.2233,118526865,1,100,2620.28308,1,"CBOE S&P 500 INDEX","E",2616.1,1.00619230769231,74.9,58,40,2.62792175,0.146243739033982
"49048",108105,2019-01-16,2019-03-15,"C",2615,65.2,66,6185,4482,0.153152,0.524046,0.002508,410.5729,-213.6302,126800170,1,100,2620.28308,1,"CBOE S&P 500 INDEX","E",2616.1,1.0004206500956,65.6,58,40,2.62792175,0.143238024249827
"49050",108105,2019-01-16,2019-03-15,"C",2625,59.4,60.1,8155,10997,0.150761,0.498592,0.002553,411.4043,-210.3612,118526866,1,100,2620.28308,1,"CBOE S&P 500 INDEX","E",2616.1,0.996609523809524,59.75,58,40,2.62792175,0.141318463303016
"49056",108105,2019-01-16,2019-03-15,"C",2655,43.5,44.2,104,3885,0.14381,0.418444,0.002622,402.9986,-195.6063,126800176,1,100,2620.28308,1,"CBOE S&P 500 INDEX","E",2616.1,0.985348399246704,43.85,58,40,2.62792175,0.135630024691586
"49060",108105,2019-01-16,2019-03-15,"C",2675,34.4,35,8014,17204,0.139338,0.363085,0.0026,387.2589,-181.5733,118526868,1,100,2620.28308,1,"CBOE S&P 500 INDEX","E",2616.1,0.977981308411215,34.7,58,40,2.62792175,0.131888987301704
